,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2651,Maruti,Delhi,2018,22900.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.0
2652,Audi,Hyderabad,2014,50000.0,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,35.0
2653,Honda,Jaipur,2015,60207.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.5
2654,BMW,Coimbatore,2010,101119.0,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,18.46
2655,Ford,Jaipur,2010,42000.0,Petrol,Manual,First,15.6,1196.0,70.0,5.0,2.4
2656,Maruti,Pune,2002,93000.0,Petrol,Manual,Third,18.9,998.0,67.1,5.0,1.0
2657,Hyundai,Ahmedabad,2012,60000.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,2.65
2658,Skoda,Kochi,2015,66122.0,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,5.96
2659,Porsche,Kolkata,2015,25100.0,Diesel,Automatic,First,17.85,2967.0,300.0,4.0,5.5
2660,Mercedes-Benz,Kochi,2017,24733.0,Petrol,Automatic,First,15.04,1991.0,183.0,5.0,27.15
2661,Audi,Ahmedabad,2008,41000.0,Petrol,Automatic,Second,10.4,2773.0,201.0,5.0,10.5
2662,Maruti,Chennai,2015,30000.0,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.7
2663,Ford,Kolkata,2013,36000.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,4.9
2664,Mahindra,Hyderabad,2017,40279.0,Diesel,Manual,First,16.5,1493.0,70.0,7.0,8.0
2665,Maruti,Kochi,2018,46805.0,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.63
2666,Maruti,Mumbai,2015,60000.0,Petrol,Manual,First,17.5,1197.0,85.8,5.0,4.8
2667,Tata,Mumbai,2017,100000.0,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.25
2668,Maruti,Kolkata,2014,32986.0,Petrol,Manual,First,16.1,1493.0,97.7,5.0,4.24
2669,Ford,Coimbatore,2018,51530.0,Diesel,Automatic,First,10.91,3198.0,197.2,7.0,30.27
2670,Mercedes-Benz,Jaipur,2013,81456.0,Diesel,Manual,First,15.8,2148.0,170.0,5.0,14.25
2671,Hyundai,Ahmedabad,2012,37229.0,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.41
2672,Honda,Delhi,2009,73200.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2.78
2673,Skoda,Ahmedabad,2015,71826.0,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,15.5
2674,Tata,Chennai,2017,129000.0,Diesel,Manual,First,25.0,1396.0,69.0,5.0,3.0
2675,Maruti,Pune,2012,82000.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.3
2676,Hyundai,Kochi,2017,40459.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.28
2677,Maruti,Hyderabad,2009,61964.0,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.25
2678,Maruti,Kochi,2011,15466.0,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.36
2679,Honda,Kolkata,2014,23000.0,Petrol,Manual,First,17.3,1497.0,117.3,7.0,4.25
2680,Hyundai,Coimbatore,2012,43766.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.3
2681,Skoda,Hyderabad,2010,54000.0,Petrol,Automatic,First,0.0,3597.0,262.6,5.0,6.0
2682,Hyundai,Coimbatore,2018,18521.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,9.18
2683,Maruti,Hyderabad,2017,26400.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.99
2684,Skoda,Pune,2011,31900.0,Petrol,Manual,First,13.4,1798.0,157.8,5.0,3.75
2685,Ford,Chennai,2010,39000.0,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.5
2686,Honda,Hyderabad,2016,45671.0,Diesel,Manual,First,27.3,1498.0,98.6,5.0,7.2
2687,Mercedes-Benz,Ahmedabad,2016,39500.0,Diesel,Automatic,First,15.0,2143.0,204.0,5.0,29.5
2688,Mercedes-Benz,Chennai,2015,54000.0,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,17.55
2689,Volvo,Chennai,2012,20000.0,Diesel,Automatic,First,18.5,1985.0,163.0,5.0,12.0
2690,Audi,Bangalore,2009,55000.0,Diesel,Automatic,First,11.8,2967.0,246.7,5.0,13.5
2691,Hyundai,Kolkata,2014,48000.0,Diesel,Automatic,First,22.32,1582.0,126.32,5.0,5.1
2692,BMW,Kolkata,2011,70000.0,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,10.3
2693,Hyundai,Delhi,2014,62000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,5.7
2694,Maruti,Kochi,2014,41994.0,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.41
2695,Ford,Hyderabad,2010,108882.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,2.4
2696,Mahindra,Coimbatore,2017,24806.0,Petrol,Manual,First,18.15,1198.0,82.0,6.0,5.6
2697,Tata,Pune,2006,160000.0,Diesel,Manual,First,17.0,1405.0,70.0,5.0,1.0
2698,Mahindra,Hyderabad,2017,30000.0,Diesel,Automatic,First,18.49,1493.0,100.0,7.0,8.2
2699,Audi,Bangalore,2015,51000.0,Diesel,Automatic,First,15.17,1968.0,181.0,5.0,27.5
2700,Maruti,Jaipur,2015,64876.0,Petrol,Manual,First,21.5,1197.0,81.8,5.0,3.5
2701,Maruti,Kochi,2016,70536.0,CNG,Manual,First,44.51,998.0,58.33,5.0,4.58
2702,Maruti,Coimbatore,2017,25299.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.34
2703,Mahindra,Mumbai,2006,89869.0,Diesel,Manual,First,12.7,2609.0,116.6,8.0,3.25
2704,Hyundai,Jaipur,2007,103515.0,Diesel,Manual,Third,12.6,1991.0,112.0,7.0,5.0
2705,Hyundai,Hyderabad,2008,68282.0,Petrol,Manual,First,17.92,1086.0,62.1,5.0,2.25
2706,Porsche,Kochi,2014,60033.0,Diesel,Automatic,First,18.18,2967.0,250.0,4.0,5.5
2707,Maruti,Kochi,2018,51921.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.62
2708,Maruti,Mumbai,2017,18414.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7.25
2709,Honda,Kochi,2016,40866.0,Petrol,Manual,First,19.5,1199.0,86.76,5.0,5.47
2710,Jaguar,Pune,2014,55001.0,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,31.0
2711,Mini,Kochi,2017,20469.0,Petrol,Automatic,First,16.82,1998.0,189.08,4.0,35.98
2712,Hyundai,Jaipur,2017,8500.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.42
2713,Audi,Ahmedabad,2008,45000.0,Diesel,Automatic,Second,16.77,2967.0,241.38,5.0,11.5
2714,Hyundai,Pune,2016,6000.0,Petrol,Manual,First,17.19,1197.0,81.86,5.0,7.25
2715,Maruti,Chennai,2018,11000.0,Diesel,Manual,First,28.4,1248.0,74.0,5.0,8.0
2716,Ford,Kochi,2015,80064.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.33
2717,Maruti,Kolkata,2016,29930.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.35
2718,Volkswagen,Mumbai,2013,49105.0,Diesel,Manual,First,20.34,1498.0,103.2,5.0,4.4
2719,Toyota,Kolkata,2012,55000.0,Petrol,Manual,First,17.6,1496.0,88.7,5.0,2.99
2720,Honda,Bangalore,2015,23000.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,5.6
2721,Volkswagen,Coimbatore,2016,54727.0,Diesel,Manual,First,20.14,1498.0,88.73,5.0,6.63
2722,Volkswagen,Kochi,2018,31426.0,Diesel,Manual,First,21.66,1498.0,108.62,5.0,7.9
2723,Honda,Kochi,2015,53442.0,Petrol,Manual,First,16.8,1497.0,116.3,5.0,7.0
2724,Honda,Hyderabad,2014,28000.0,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,4.95
2725,Skoda,Mumbai,2017,13412.0,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,9.19
2726,Hyundai,Hyderabad,2011,70000.0,Diesel,Manual,First,16.8,1493.0,110.0,5.0,5.1
2727,Hyundai,Jaipur,2015,81310.0,Diesel,Manual,First,21.19,1396.0,88.76,5.0,5.9
2728,Maruti,Kochi,2019,13574.0,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,9.51
2729,Honda,Mumbai,2008,75000.0,Petrol,Manual,Second,11.1,2354.0,158.8,5.0,3.9
2730,Maruti,Coimbatore,2014,58310.0,Petrol,Manual,Second,19.1,1197.0,85.8,5.0,5.39
2731,Maruti,Pune,2009,90000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,3.0
2732,Maruti,Jaipur,2012,83000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.3
2733,Maruti,Jaipur,2017,37282.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,6.75
2734,Hyundai,Jaipur,2017,23000.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.5
2735,Ford,Chennai,2010,82000.0,Diesel,Manual,First,17.8,1399.0,68.0,5.0,2.75
2736,Hyundai,Chennai,2016,31000.0,Diesel,Manual,First,23.9,1582.0,126.2,5.0,9.0
2737,Maruti,Jaipur,2001,200000.0,Petrol,Manual,First,12.0,1493.0,97.7,5.0,0.7
2738,Ford,Delhi,2014,45001.0,Diesel,Manual,Second,20.0,1399.0,68.05,5.0,2.55
2739,Tata,Coimbatore,2014,50446.0,Diesel,Manual,First,21.12,1248.0,88.8,5.0,3.54
2740,Honda,Ahmedabad,2009,89000.0,Petrol,Manual,First,13.5,1799.0,130.0,5.0,4.25
2741,Maruti,Ahmedabad,2007,72000.0,Petrol,Manual,Second,19.7,796.0,46.3,5.0,1.2
2742,BMW,Ahmedabad,2013,90000.0,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,19.5
2743,Mahindra,Bangalore,2015,76000.0,Diesel,Manual,Second,16.0,2179.0,140.0,7.0,12.0
2744,Maruti,Hyderabad,2012,78401.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.9
2745,Maruti,Kochi,2017,38426.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.13
2746,Maruti,Pune,2011,45000.0,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.25
2747,Maruti,Mumbai,2012,83000.0,Petrol,Manual,First,17.5,1197.0,85.8,5.0,3.25
2748,Hyundai,Coimbatore,2017,50170.0,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,14.79
2749,Maruti,Mumbai,2010,37822.0,Petrol,Manual,First,22.5,998.0,67.04,5.0,2.35
2750,Maruti,Kolkata,2015,33517.0,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.1
2751,Hyundai,Delhi,2014,110000.0,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,12.9
2752,Hyundai,Kolkata,2017,60000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5
2753,Hyundai,Delhi,2013,92408.0,Petrol,Manual,First,18.5,1197.0,82.85,5.0,3.65
2754,Hyundai,Bangalore,2014,45000.0,Petrol,Manual,First,17.1,1591.0,121.3,5.0,7.5
2755,Honda,Kochi,2013,33793.0,Petrol,Manual,First,18.4,1198.0,86.8,5.0,3.74
2756,Maruti,Kochi,2017,26327.0,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.86
2757,Mercedes-Benz,Coimbatore,2018,20604.0,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,39.62
2758,Maruti,Coimbatore,2018,61386.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7.05
2759,Maruti,Delhi,2018,11500.0,Diesel,Automatic,First,28.4,1248.0,74.0,5.0,7.5
2760,Chevrolet,Chennai,2012,58000.0,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.1
2761,Skoda,Delhi,2014,38000.0,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,11.6
2762,Mercedes-Benz,Bangalore,2012,49000.0,Diesel,Automatic,Second,14.84,2143.0,167.62,5.0,19.25
2763,Toyota,Coimbatore,2017,72202.0,Diesel,Manual,First,13.68,2393.0,147.8,8.0,17.92
2764,Hyundai,Kolkata,2016,7000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.6
2765,Honda,Ahmedabad,2014,20000.0,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,4.5
2766,Hyundai,Hyderabad,2017,14061.0,Diesel,Manual,First,21.9,1396.0,88.76,5.0,7.4
2767,Mercedes-Benz,Coimbatore,2018,30706.0,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,5.5
2768,Mahindra,Kolkata,2011,51387.0,Diesel,Manual,First,12.05,2179.0,120.0,7.0,5.5
2769,Hyundai,Bangalore,2006,44000.0,Petrol,Manual,Second,15.3,1341.0,83.0,5.0,1.75
2770,Maruti,Mumbai,2016,12208.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.75
2771,Chevrolet,Chennai,2011,55000.0,Diesel,Manual,First,16.52,1991.0,123.7,5.0,3.95
2772,Hyundai,Mumbai,2011,61600.0,Petrol,Manual,First,17.1,1591.0,121.3,5.0,4.2
2773,Honda,Hyderabad,2016,28414.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,8.4
2774,Volkswagen,Mumbai,2017,27853.0,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,8.25
2775,Honda,Bangalore,2013,55116.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.31
2776,Maruti,Ahmedabad,2017,26000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.5
2777,Honda,Pune,2012,45496.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,4.75
2778,Mahindra,Pune,2013,76000.0,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,8.79
2779,Skoda,Pune,2014,136000.0,Petrol,Manual,First,13.1,1798.0,157.75,5.0,9.5
2780,Hyundai,Pune,2009,100000.0,Petrol,Manual,First,0.0,1493.0,97.7,5.0,1.6
2781,Maruti,Kolkata,2010,38127.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.55
2782,Hyundai,Jaipur,2014,82450.0,Diesel,Manual,First,23.0,1396.0,90.0,5.0,5.85
2783,Ford,Coimbatore,2014,62497.0,Petrol,Manual,First,15.8,1499.0,110.0,5.0,7.52
2784,Nissan,Hyderabad,2011,86732.0,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3.6
2785,Honda,Kochi,2016,27969.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.73
2786,Mahindra,Delhi,2013,66372.0,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,10.5
2787,BMW,Coimbatore,2013,73525.0,Diesel,Automatic,First,16.46,2993.0,258.0,5.0,34.54
2788,Hyundai,Kochi,2018,20689.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.07
2789,Maruti,Coimbatore,2018,25093.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.76
2790,Mahindra,Coimbatore,2016,49176.0,Diesel,Manual,First,11.68,2498.0,112.0,8.0,7.46
2791,Renault,Delhi,2012,87510.0,Diesel,Manual,First,21.8,1461.0,78.0,5.0,3.49
2792,Hyundai,Coimbatore,2012,38214.0,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,4.05
2793,Mitsubishi,Kochi,2013,48986.0,Diesel,Manual,First,10.5,2835.0,107.2,6.0,11.88
2794,Toyota,Pune,2011,88000.0,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,6.45
2795,BMW,Pune,2015,69002.0,Diesel,Automatic,First,15.97,2993.0,258.0,5.0,5.5
2796,BMW,Pune,2011,43706.0,Petrol,Automatic,First,10.9,2497.0,215.0,5.0,9.0
2797,Hyundai,Coimbatore,2016,58671.0,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,14.25
2798,Mahindra,Coimbatore,2017,49404.0,Diesel,Manual,First,18.49,1493.0,100.0,7.0,7.36
2799,Mahindra,Delhi,2010,72000.0,Diesel,Manual,First,12.05,2179.0,120.0,8.0,4.4
2800,Renault,Mumbai,2016,24000.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.1
2801,Renault,Coimbatore,2017,53285.0,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.28
2802,Maruti,Pune,2017,12000.0,Petrol,Manual,First,16.1,1197.0,85.0,5.0,5.5
2803,Skoda,Kolkata,2012,45000.0,Diesel,Automatic,First,17.0,1896.0,105.0,5.0,6.99
2804,Maruti,Coimbatore,2018,26234.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,4.29
2805,Maruti,Delhi,2014,55000.0,Petrol,Manual,First,18.6,1197.0,85.8,5.0,4.2
2806,Hyundai,Pune,2012,90000.0,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4.11
2807,Audi,Mumbai,2015,48000.0,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,18.75
2808,Mercedes-Benz,Mumbai,2017,19863.0,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,5.5
2809,Hyundai,Mumbai,2010,55000.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,1.59
2810,Maruti,Kolkata,2016,4800.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.6
2811,Honda,Kochi,2017,38607.0,Petrol,Manual,Second,17.8,1497.0,117.3,5.0,7.87
2812,Hyundai,Mumbai,2018,3958.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.55
2813,Honda,Jaipur,2014,74000.0,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,6.4
2814,Maruti,Mumbai,2009,54540.0,Petrol,Manual,Third,17.5,1298.0,85.8,5.0,2.65
2815,Maruti,Delhi,2015,58400.0,Petrol,Manual,First,17.5,1298.0,85.8,5.0,5.5
2816,Mahindra,Kochi,2013,73648.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.31
2817,Maruti,Jaipur,2016,83000.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.1
2818,Hyundai,Kochi,2016,16159.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,7.83
2819,Hyundai,Mumbai,2005,150000.0,Diesel,Manual,First,13.1,1493.0,82.0,5.0,0.85
2820,Honda,Mumbai,2014,22100.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.55
2821,Hyundai,Coimbatore,2017,35043.0,Petrol,Manual,First,17.19,1197.0,81.86,5.0,8.19
2822,BMW,Pune,2018,24000.0,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,28.0
2823,Volkswagen,Chennai,2015,53000.0,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,13.0
2824,Volkswagen,Chennai,2011,70000.0,Petrol,Manual,Second,15.26,1598.0,103.5,5.0,3.29
2825,Maruti,Pune,2015,13769.0,Petrol,Manual,Second,16.1,1197.0,85.0,5.0,4.41
2826,Renault,Kolkata,2013,58000.0,Diesel,Manual,First,19.01,1461.0,108.45,5.0,4.99
2827,BMW,Hyderabad,2009,58000.0,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,17.98
2828,Fiat,Coimbatore,2018,18705.0,Diesel,Manual,First,20.5,1248.0,91.72,5.0,7.71
2829,Maruti,Delhi,2013,32378.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,2.8
2830,Chevrolet,Kolkata,2013,45000.0,Diesel,Manual,First,22.1,1248.0,76.9,5.0,3.0
2831,Mahindra,Coimbatore,2015,36836.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,12.49
2832,Tata,Kochi,2016,54199.0,Diesel,Manual,First,23.0,1248.0,88.8,5.0,5.0
2833,BMW,Kochi,2017,36935.0,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,32.64
2834,Maruti,Chennai,2015,23000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,6.5
2835,BMW,Bangalore,2015,14000.0,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,35.0
2836,Tata,Chennai,2015,100073.0,Diesel,Manual,Second,25.0,1396.0,69.01,5.0,2.0
2837,Mahindra,Kochi,2015,59182.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.46
2838,Audi,Kochi,2016,72132.0,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,39.0
2839,BMW,Hyderabad,2009,79000.0,Diesel,Automatic,First,18.48,1995.0,177.0,5.0,15.0
2840,Hyundai,Coimbatore,2013,66930.0,Petrol,Manual,First,17.1,1591.0,121.3,5.0,6.15
2841,Hyundai,Pune,2015,100000.0,Diesel,Automatic,Second,13.01,2199.0,194.3,7.0,14.5
2842,Hyundai,Bangalore,2012,43000.0,Petrol,Manual,First,0.0,1493.0,97.7,5.0,3.25
2843,Maruti,Kochi,2018,27413.0,Petrol,Automatic,First,20.51,998.0,67.0,5.0,5.18
2844,Maruti,Pune,2007,90000.0,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1.24
2845,Hyundai,Kolkata,2013,40300.0,Petrol,Manual,First,18.5,1197.0,82.85,5.0,2.8
2846,Skoda,Kochi,2011,73783.0,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,5.23
2847,Hyundai,Pune,2005,86000.0,Petrol,Manual,Second,15.3,1341.0,83.0,5.0,0.45
2848,Maruti,Delhi,2014,65694.0,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.25
2849,Maruti,Kolkata,2015,23000.0,Petrol,Manual,First,16.8,796.0,34.2,5.0,1.5
2850,Hyundai,Mumbai,2012,51000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85
2851,Renault,Kochi,2018,18335.0,Petrol,Manual,First,21.7,999.0,67.0,5.0,4.5
2852,Mercedes-Benz,Bangalore,2014,36000.0,Diesel,Automatic,First,15.0,2147.0,107.3,5.0,16.25
2853,Volkswagen,Mumbai,2017,25000.0,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,7.75
2854,Mahindra,Bangalore,2007,81000.0,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,4.35
2855,Toyota,Kochi,2019,21719.0,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,33.13
2856,Chevrolet,Coimbatore,2013,75421.0,Diesel,Manual,First,25.44,936.0,56.3,5.0,3.63
2857,Toyota,Delhi,2010,80000.0,Diesel,Manual,First,12.8,2494.0,102.0,8.0,4.75
2858,Maruti,Kochi,2018,10671.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,6.51
2859,Renault,Hyderabad,2018,4126.0,Petrol,Manual,First,21.7,999.0,67.0,5.0,4.8
2860,Tata,Hyderabad,2017,98500.0,Diesel,Manual,First,22.95,1248.0,74.0,5.0,6.0
2861,Hyundai,Coimbatore,2016,61578.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6.4
2862,Volkswagen,Ahmedabad,2014,54000.0,Diesel,Manual,First,20.34,1498.0,103.2,5.0,4.9
2863,Audi,Coimbatore,2013,70998.0,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,20.57
2864,Maruti,Kolkata,2015,40082.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,4.76
2865,Chevrolet,Kochi,2012,50619.0,Petrol,Manual,First,18.0,995.0,62.0,5.0,2.0
2866,BMW,Coimbatore,2009,103905.0,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,9.92
2867,Hyundai,Kochi,2018,15334.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.69
2868,Maruti,Hyderabad,2013,69000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.75
2869,Volkswagen,Hyderabad,2014,75160.0,Diesel,Manual,First,20.14,1498.0,88.5,5.0,5.7
2870,Honda,Coimbatore,2014,44753.0,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.94
2871,Volkswagen,Kochi,2012,53024.0,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,4.29
2872,Maruti,Kolkata,2014,23840.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.0
2873,Volkswagen,Hyderabad,2014,81298.0,Diesel,Manual,First,20.14,1498.0,88.8,5.0,6.5
2874,Volkswagen,Jaipur,2015,59000.0,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,4.9
2875,Honda,Kochi,2016,51806.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.4
2876,Audi,Delhi,2014,56000.0,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,24.0
2877,Tata,Kochi,2019,29279.0,Diesel,Manual,First,24.7,1047.0,69.0,5.0,7.46
2878,Volkswagen,Kochi,2017,33550.0,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,9.6
2879,Audi,Hyderabad,2014,62000.0,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,25.0
2880,Nissan,Hyderabad,2014,66000.0,Diesel,Manual,First,19.01,1461.0,108.5,5.0,6.8
2881,Skoda,Coimbatore,2016,46630.0,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,8.59
2882,Ford,Hyderabad,2016,72566.0,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5.29
2883,Tata,Pune,2011,51482.0,Diesel,Manual,First,15.42,1405.0,70.0,8.0,2.5
2884,Mercedes-Benz,Chennai,2011,90000.0,Diesel,Automatic,First,14.84,2143.0,167.62,5.0,13.9
2885,Toyota,Jaipur,2014,69000.0,Diesel,Manual,Second,13.0,2982.0,168.5,7.0,20.0
2886,Honda,Delhi,2011,90000.0,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,3.4
2887,Hyundai,Mumbai,2015,39000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.5
2888,Volkswagen,Hyderabad,2012,110000.0,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,3.65
2889,Ford,Kochi,2011,68022.0,Diesel,Manual,First,13.1,2499.0,141.0,7.0,5.86
2890,Ford,Coimbatore,2018,27852.0,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,10.44
2891,Maruti,Bangalore,2013,58291.0,Diesel,Manual,First,17.8,1248.0,97.7,5.0,5.0
2892,Hyundai,Coimbatore,2011,68439.0,Diesel,Manual,First,23.0,1396.0,90.0,5.0,3.37
2893,Toyota,Delhi,2011,150000.0,Diesel,Manual,First,12.99,2494.0,100.6,8.0,6.95
2894,Tata,Mumbai,2018,14000.0,Diesel,Manual,First,21.5,1497.0,108.5,5.0,9.9
2895,Ford,Hyderabad,2012,71558.0,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3.3
2896,Porsche,Delhi,2013,48000.0,Diesel,Automatic,Second,17.85,2967.0,300.0,4.0,5.5
2897,Hyundai,Jaipur,2015,65800.0,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,12.5
2898,Audi,Hyderabad,2014,53000.0,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,20.5
2899,Mahindra,Kolkata,2017,14600.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,14.5
2900,Isuzu,Jaipur,2017,34429.0,Diesel,Automatic,First,13.8,2999.0,174.57,7.0,20.0
2901,Maruti,Delhi,2014,52000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.25
2902,Maruti,Kolkata,2015,25470.0,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.9
2903,Hyundai,Pune,2013,22000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.6
2904,Mercedes-Benz,Chennai,2007,75000.0,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,11.0
2905,BMW,Pune,2011,95995.0,Diesel,Automatic,First,18.48,1995.0,177.0,5.0,15.5
